Final Score,Translation Score,Rotation Score,Translation,Rotation
0.548719823360443,0.0974396467208862,1,0.902560353279114,0
0.108050795321565,0,0.21610159064313,1,-70.5508568421183
0.217260867336604,0,0.434521734673208,1,-50.8930438794112
0.218472862727624,0,0.436945725455249,1,-50.6748847090276
0.226153778160832,0,0.452307556321663,1,-49.2923199310503
0.0807495579065758,0,0.161499115813152,1,75.4650795768164
0.0173246043095789,0,0.0346492086191578,1,86.8815712242758
0.0126115598631966,0,0.0252231197263932,-1,-87.7299192246246
0.0116240716638217,0,0.0232481433276433,-1,-87.9076671005121
0.0323769802398271,0,0.0647539604796541,-1,-84.1721435568311
0.0285812318489187,0,0.0571624636978374,-1,-84.8553782671946
0.0335226629726383,0,0.0670453259452766,-1,-83.9659206649251
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0252461472081095,0,0.0504922944162189,-1,-85.4556935025403
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.0421366839542431,0,0.0842733679084862,-1,-82.4153968882362
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.134199150932633,0,0.268398301865266,-1,-65.8441528321261
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.232088834465511,0,0.464177668931021,-1,-48.2240097962081
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
0.333501867522224,0,0.667003735044449,-1,-29.9696638459996
