Final Score,x,y,z
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.494867363315688,1.269712,-0.5298048,-1.898463
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495278669745363,1.268143,-0.5353696,-1.895553
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.26844,-0.5335895,-1.896403
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495973647814718,1.267582,-0.5349449,-1.89638
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.5354929,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495729404332488,1.266191,-0.535493,-1.897051
0.495498392525449,1.260365,-0.5386049,-1.903222
